ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_real,usd_goal_real,launch_month,launch_dow,duration
1191977447,The Map of Alien Invaders,Illustration,Art,USD,8/12/16,750.0,7/13/16 10:32,2956.0,successful,84,US,1715.0,2956.0,750.0,7,4,30
1191986614,Dollar Doodles! (Canceled),Illustration,Art,USD,4/19/15,600.0,3/20/15 16:23,54.0,canceled,15,US,54.0,54.0,600.0,3,6,29
1191991353,"Pop Planner - Plan, Organise, Prioritise",Product Design,Design,AUD,9/24/16,25000.0,8/17/16 3:24,27063.0,successful,354,AU,3598.05,20608.44,19037.47,8,4,38
119199515,Macon Escape,Live Games,Games,USD,10/22/15,10000.0,9/22/15 21:28,1.0,failed,1,US,1.0,1.0,10000.0,9,3,29
1191997925,Clean/Positive Online Rap Course..,Art,Art,USD,11/22/16,10000.0,9/24/16 5:29,22.0,failed,3,US,0.0,22.0,10000.0,9,7,59
1191999942,"""John Rambit: Merc for hire!""",Comics,Comics,USD,9/25/11,5000.0,8/26/11 10:52,0.0,failed,0,US,0.0,0.0,5000.0,8,6,30
1192000468,Rubyfire - A Comedy Indie Feature,Shorts,Film & Video,USD,5/9/10,10000.0,4/9/10 2:01,40.0,failed,2,US,40.0,40.0,10000.0,4,6,30
1192002351,One Hand One Heart,Film & Video,Film & Video,USD,8/20/14,10000.0,7/21/14 2:25,70.0,failed,3,US,70.0,70.0,10000.0,7,2,30
1192002509,Rollin' Green Project,Documentary,Film & Video,USD,1/31/13,5000.0,1/11/13 22:11,0.0,failed,0,US,0.0,0.0,5000.0,1,6,19
1192007198,W.B. Givens: The Debut Record,Country & Folk,Music,USD,5/4/11,2000.0,4/4/11 6:26,2166.11,successful,40,US,2166.11,2166.11,2000.0,4,2,30
119200938,MURDER MILL,Shorts,Film & Video,USD,2/1/14,1500.0,12/30/13 18:41,2579.0,successful,83,US,2579.0,2579.0,1500.0,12,2,32
1192017931,Mostly Harmless - an Elite: Dangerous novel (working title),Fiction,Publishing,GBP,2/4/13,4242.0,12/28/12 11:31,17005.04,successful,811,GB,27438.15,26871.42,6703.22,12,6,38
1192028659,Crash House Saloon is going LIVE!,Country & Folk,Music,USD,11/27/14,2000.0,10/28/14 3:11,1.0,failed,1,US,1.0,1.0,2000.0,10,3,30
1192029684,Adventures of a Vdub Bug illustrated Art book,Art Books,Publishing,AUD,10/3/17,4500.0,9/8/17 4:15,4622.0,successful,122,AU,782.82,3592.97,3498.13,9,6,25
1192032143,Onyx Mobile Backpack,Product Design,Design,USD,9/19/16,60000.0,7/21/16 23:10,280.0,canceled,2,US,210.0,280.0,60000.0,7,5,59
1192035579,"""Bigfoot Patrol: Yeti Squad"" Embroidered Patch Artist Merch",Illustration,Art,USD,2/25/15,875.0,1/26/15 21:19,2001.0,successful,98,US,2001.0,2001.0,875.0,1,2,29
11920356,Selfie - Reality TV Show,Experimental,Film & Video,AUD,3/14/15,200000.0,2/12/15 1:32,10.0,failed,1,AU,7.83,7.7,154071.34,2,5,30
1192042160,OAK.,Fashion,Fashion,USD,6/14/16,2000.0,4/30/16 23:22,0.0,failed,0,US,0.0,0.0,2000.0,4,7,44
1192063364,Steel Toe Review - First Year Anthology,Periodicals,Publishing,USD,2/16/12,1000.0,1/16/12 0:27,1017.0,successful,26,US,1017.0,1017.0,1000.0,1,2,31
1192064037,Weird-Ass Faces - A Coloring Book,Art Books,Publishing,USD,3/19/17,1200.0,2/22/17 15:58,1220.0,successful,25,US,128.0,1220.0,1200.0,2,4,24
1192064677,TRANSHUMAN: THE SOLUTION / Vinyl + Game!,Electronic Music,Music,EUR,10/15/16,1000.0,9/15/16 1:07,1144.0,successful,17,DE,35.95,1245.36,1088.6,9,5,30
1192065699,Flio Up - The 1st Laptop Stand Workstation on the Go,Product Design,Design,EUR,7/28/16,3000.0,6/16/16 19:13,26418.0,successful,365,NL,15545.02,29358.23,3333.89,6,5,41
1192065734,"WalleD - Elegant, Classy & Innovative Leather Wallet",Product Design,Design,USD,3/13/13,11000.0,1/28/13 21:43,20686.0,suspended,615,US,20686.0,20686.0,11000.0,1,2,43
1192069568,Deadfellas: the zombie mobster card game,Games,Games,USD,7/21/11,6000.0,6/21/11 11:06,8164.0,successful,161,US,8164.0,8164.0,6000.0,6,3,30
1192070348,Glowdeck - A companion for your smartphone.,Product Design,Design,USD,5/1/14,30000.0,3/18/14 20:52,209669.0,successful,956,US,209669.0,209669.0,30000.0,3,3,43
1192074299,Mike's Brush T-Shirt Collection,Fashion,Fashion,USD,1/27/13,5000.0,11/28/12 2:52,0.0,failed,0,US,0.0,0.0,5000.0,11,4,60
119208526,Android Retro Tetris Game,Games,Games,USD,12/19/13,1000.0,11/19/13 3:27,3.0,failed,2,US,3.0,3.0,1000.0,11,3,30
1192089569,Bossman,Comic Books,Comics,AUD,10/16/14,2100.0,9/16/14 0:37,2318.0,successful,46,AU,2094.97,2036.37,1844.86,9,3,30
1192092754,SNDTRKR [Soundtracker] debut studio album,Music,Music,USD,12/12/10,1.0,11/12/10 7:08,105.0,successful,5,US,105.0,105.0,1.0,11,6,30
1192093863,Oakland/Paris Photo Exhibit,Photography,Photography,USD,3/7/14,5000.0,2/5/14 22:24,5264.0,successful,34,US,5264.0,5264.0,5000.0,2,4,29
1192096250,Touring Bands B&B,Music,Music,USD,6/1/15,50000.0,5/2/15 22:07,0.0,failed,0,US,0.0,0.0,50000.0,5,7,29
1192099998,School Idol Tomodachi,Web,Technology,USD,6/2/15,500.0,5/3/15 17:55,2440.0,successful,77,US,2440.0,2440.0,500.0,5,1,29
1192100198,"Profilez, a Scenario on Racial Profiling",Shorts,Film & Video,USD,11/21/13,2500.0,10/22/13 22:05,51.0,failed,2,US,51.0,51.0,2500.0,10,3,29
1192103375,Fund ATLAS (Canceled),Pop,Music,USD,12/25/13,1000.0,10/26/13 9:00,65.0,canceled,5,US,65.0,65.0,1000.0,10,7,60
1192103382,BHUG™,Product Design,Design,USD,8/9/17,15000.0,7/10/17 19:02,4920.0,failed,125,US,105.0,4920.0,15000.0,7,2,29
1192117972,Amazing Balloon Spectacular Spectacle,Sculpture,Art,USD,6/10/15,100.0,5/11/15 3:48,20.0,failed,2,US,20.0,20.0,100.0,5,2,30
1192124687,R2P Presents OKLAHOMA,Theater,Theater,USD,6/10/12,8720.0,5/22/12 16:31,9285.0,successful,121,US,9285.0,9285.0,8720.0,5,3,18
1192126692,"El Camino, custom handmade footwear",Footwear,Fashion,EUR,8/27/17,9000.0,8/6/17 12:06,0.0,failed,0,NL,0.0,0.0,10727.95,8,1,20
1192128127,Off-Broadway - The musical (Canceled),Musical,Theater,NOK,4/15/15,50000.0,2/17/15 23:33,0.0,canceled,0,NO,0.0,0.0,6439.23,2,3,56
1192136566,"I Know You Are, But What Am I?",Music,Music,USD,12/24/11,750.0,10/25/11 14:33,30.0,failed,1,US,30.0,30.0,750.0,10,3,59
119213918,The Sinister Stitch Chronicles: a documentary,Film & Video,Film & Video,USD,8/6/11,10000.0,7/2/11 2:38,2035.0,failed,30,US,2035.0,2035.0,10000.0,7,7,35
1192139634,My dream of opening a bakery and a cake decorating operation,Restaurants,Food,GBP,8/7/17,100000.0,6/23/17 1:11,41.0,failed,2,GB,0.0,53.21,129792.59,6,6,45
1192142633,Life Will Be Ecstasy - The Comic - Issue #1,Comics,Comics,USD,1/3/13,5000.0,12/4/12 18:14,845.0,failed,17,US,845.0,845.0,5000.0,12,3,29
1192144560,five.mil - A Climbing Thing,Fashion,Fashion,USD,8/17/14,3000.0,7/18/14 3:56,1096.0,failed,54,US,1096.0,1096.0,3000.0,7,6,30
1192165718,The Oscar Marion Project,Nonfiction,Publishing,USD,7/28/15,10000.0,7/13/15 17:36,50.0,failed,1,US,50.0,50.0,10000.0,7,2,14
119217096,Not a Horror Story Web-series,Webseries,Film & Video,USD,9/7/16,600.0,7/24/16 17:20,50.0,failed,6,US,25.0,50.0,600.0,7,1,44
1192179209,Folk City's Fiftieth Anniversary Kickoff Bootleg Recording,Country & Folk,Music,USD,6/16/10,6000.0,4/17/10 19:29,6061.0,successful,49,US,6061.0,6061.0,6000.0,4,7,59
1192188791,Faktor Outdoors,Television,Film & Video,USD,2/6/16,1000.0,12/8/15 4:16,0.0,failed,0,US,0.0,0.0,1000.0,12,3,60
1192191279,Mr. P and his grand adventures!,Children's Books,Publishing,USD,2/22/16,4000.0,1/23/16 7:36,0.0,failed,0,US,0.0,0.0,4000.0,1,7,30
1192211030,The Story of Mr. Archer,Comics,Comics,USD,1/7/13,500.0,11/27/12 3:12,0.0,failed,0,US,0.0,0.0,500.0,11,3,41
1192226684,7 Cutlery Co.: Artisan Kitchen Cutlery,Woodworking,Crafts,USD,8/1/15,3000.0,7/2/15 8:23,600.0,failed,5,US,600.0,600.0,3000.0,7,5,30
1192235463,TrimTray: The Future in Easy Trimming & Pollen Collection,Gadgets,Technology,USD,10/19/14,30000.0,9/19/14 17:01,266.0,canceled,3,US,266.0,266.0,30000.0,9,6,29
1192238223,THE UZICAL & NEW STUDIO ALBUM,Music,Music,USD,4/30/10,5500.0,2/9/10 17:32,5560.0,successful,75,US,5560.0,5560.0,5500.0,2,3,79
1192239319,Siege!,Tabletop Games,Games,USD,5/5/14,3000.0,4/5/14 3:46,547.0,failed,16,US,547.0,547.0,3000.0,4,7,30
1192241721,Modest Rebel,Technology,Technology,USD,2/5/16,3000.0,1/6/16 1:14,0.0,failed,0,US,0.0,0.0,3000.0,1,4,30
1192242241,Fantasy Nouveau Coloring Book,Art Books,Publishing,USD,3/17/16,1600.0,2/2/16 0:28,3611.0,successful,105,US,3611.0,3611.0,1600.0,2,3,44
119224245,"TRiBOT 3D Print, CNC Mill, Auto-Mold machine in one machine",Fabrication Tools,Technology,USD,11/2/14,30000.0,9/18/14 3:07,25444.0,canceled,41,US,25444.0,25444.0,30000.0,9,5,45
1192245193,The Sik Boardz Project,Product Design,Design,USD,7/10/13,85000.0,6/10/13 22:44,1455.0,failed,2,US,1455.0,1455.0,85000.0,6,2,29
1192246487,xWatch - The Most Functional and Smart...Watch.,Wearables,Technology,USD,11/12/16,3000.0,10/4/16 17:52,1700.0,suspended,12,US,157.0,1700.0,3000.0,10,3,38
1192250119,Q.R.S Television is the place you can Showcase your TALENT,Television,Film & Video,USD,11/9/14,10000.0,10/10/14 13:07,0.0,failed,0,US,0.0,0.0,10000.0,10,6,29
1192255032,BrewWear - Classy clothing for beerlovers,Fashion,Fashion,EUR,9/13/16,300.0,8/3/16 23:20,302.0,successful,9,BE,58.1,339.02,336.78,8,4,40
1192257078,Brighid and The Babe,Illustration,Art,USD,2/7/16,500.0,1/8/16 16:41,74.0,failed,9,US,74.0,74.0,500.0,1,6,29
1192258061,Sleepy Bear,Children's Books,Publishing,USD,11/2/13,8450.0,9/23/13 18:12,760.0,failed,12,US,760.0,760.0,8450.0,9,2,39
1192261684,Every Shot Matters,Art Books,Publishing,GBP,5/18/17,250.0,4/18/17 10:04,1034.0,successful,39,GB,405.12,1345.51,325.32,4,3,30
1192275158,Alone.,Shorts,Film & Video,USD,6/25/13,2500.0,6/4/13 22:11,3622.0,successful,67,US,3622.0,3622.0,2500.0,6,3,20
1192276592,Quake[ing] in the Woods: Home[s] by a Lake,Shorts,Film & Video,USD,3/23/14,750.0,2/27/14 18:20,35.0,failed,2,US,35.0,35.0,750.0,2,5,23
1192291710,"FINCLIP, the easiest way to don/doff your scuba diving fins",Wearables,Technology,EUR,6/19/16,90000.0,5/16/16 19:02,26349.0,failed,310,IT,29793.15,29157.77,99593.88,5,2,33
1192292737,WestBurner Baptist Church Presents The AntiTrump.com,Conceptual Art,Art,USD,5/21/16,2500.0,4/21/16 2:47,1.0,failed,1,US,1.0,1.0,2500.0,4,5,30
1192298054,Adam Lewis: Country Album!,Country & Folk,Music,USD,7/20/12,2500.0,6/15/12 22:38,175.0,failed,4,US,175.0,175.0,2500.0,6,6,34
1192305766,The Things in the Darkness - A horror novel,Fiction,Publishing,USD,9/5/14,725.0,7/31/14 0:32,1306.0,successful,32,US,1306.0,1306.0,725.0,7,5,36
119230692,CSU's Got Talent,Theater,Theater,USD,4/4/15,2500.0,2/13/15 21:25,25.0,failed,1,US,25.0,25.0,2500.0,2,6,49
1192309730,"One Door Closes, Another Door Opens!",Nature,Photography,USD,10/7/16,2000.0,9/7/16 19:16,6.0,failed,2,US,0.0,6.0,2000.0,9,4,29
1192313659,Looking In High Places,Photography,Photography,USD,5/24/17,47500.0,4/24/17 21:39,587.0,failed,10,US,134.0,587.0,47500.0,4,2,29
1192317246,"F3tto's new Video..... ""Never Coming Down""",Electronic Music,Music,USD,5/12/13,500.0,5/9/13 21:46,515.0,successful,22,US,515.0,515.0,500.0,5,5,2
1192319792,Ameritocracy: Card Game,Tabletop Games,Games,USD,5/18/16,12500.0,4/15/16 18:02,13751.0,successful,282,US,13751.0,13751.0,12500.0,4,6,32
119232844,Freeway Photography,Places,Photography,USD,1/27/16,800.0,12/28/15 23:41,115.0,failed,1,US,115.0,115.0,800.0,12,2,29
1192331185,"Corruption, Poverty & Happiness",Documentary,Film & Video,USD,5/2/13,1000.0,4/2/13 17:48,0.0,failed,0,US,0.0,0.0,1000.0,4,3,29
1192336048,Derby Girls: a Still and Motion Exhibit,Photography,Photography,USD,7/28/12,5000.0,6/28/12 20:26,80.0,failed,3,US,80.0,80.0,5000.0,6,5,29
1192338078,THORIUM Molten-Salt Reactor [LFTR] - The Future of Energy,Documentary,Film & Video,USD,4/15/12,20000.0,2/15/12 19:39,32339.22,successful,677,US,32339.22,32339.22,20000.0,2,4,59
1192338316,Remember,Shorts,Film & Video,USD,3/8/12,1000.0,2/7/12 18:44,30.0,failed,3,US,30.0,30.0,1000.0,2,3,29
1192342797,Sigil & Sign — Cthulhu Mythos RPG where you play the cultist,Tabletop Games,Games,GBP,5/22/17,35000.0,4/27/17 18:02,76034.0,successful,868,GB,28296.61,97634.7,44943.24,4,5,24
1192350233,Suicides: the most unusual movie about the beauty of life,Film & Video,Film & Video,USD,6/17/11,100000.0,4/28/11 17:01,57.0,failed,3,US,57.0,57.0,100000.0,4,5,49
1192352841,Jupiter Reborn,Video Games,Games,CAD,9/14/14,1200.0,7/16/14 0:55,198.0,failed,8,CA,184.46,180.36,1093.1,7,4,60
1192364538,Historic Traveling Blacksmith Forge,Woodworking,Crafts,USD,3/27/15,7500.0,2/25/15 5:45,1232.0,failed,20,US,1232.0,1232.0,7500.0,2,4,30
1192365649,Union Street Choir,Comic Books,Comics,USD,10/2/14,5000.0,9/2/14 4:59,6060.0,successful,115,US,6060.0,6060.0,5000.0,9,3,30
1192375541,Brand Bruno Clothing Co.,Apparel,Fashion,GBP,3/15/15,4000.0,2/13/15 20:44,45.0,failed,3,GB,68.5,66.84,5941.24,2,6,29
1192381159,Letters to New Orleans: Your life in a Story,Nonfiction,Publishing,USD,10/12/14,1000.0,8/13/14 1:22,131.0,failed,4,US,131.0,131.0,1000.0,8,4,60
1192385774,The Enormity of 2,Dance,Dance,USD,11/21/12,1100.0,11/7/12 1:10,1425.0,successful,17,US,1425.0,1425.0,1100.0,11,4,14
1192387673,The Wilson Hand Dredge Pump,Product Design,Design,USD,4/12/13,9750.0,3/22/13 21:53,50.0,failed,2,US,50.0,50.0,9750.0,3,6,20
1192388935,Kaffir Boy - Coming to the Big Screen,Film & Video,Film & Video,USD,8/30/12,50000.0,7/31/12 1:20,9304.11,failed,88,US,9304.11,9304.11,50000.0,7,3,30
1192404782,"Antonio Veracini, Nobiltà fiorentina del '600",Classical Music,Music,EUR,7/6/16,5000.0,5/7/16 15:01,845.0,failed,14,IT,963.68,935.42,5535.01,5,7,59
1192404863,The Savage East campaign setting expansion,Tabletop Games,Games,USD,10/27/14,1200.0,9/27/14 17:17,1516.0,successful,35,US,1516.0,1516.0,1200.0,9,7,29
1192405496,WebEditor: Manage your website easily with this platform,Web,Technology,USD,7/24/14,50000.0,6/24/14 1:53,32.0,failed,4,US,32.0,32.0,50000.0,6,3,30
1192407799,SPOOKY - PARANORMAL - HORROR FILM,Narrative Film,Film & Video,USD,11/23/13,5000.0,10/24/13 23:01,131.0,failed,3,US,131.0,131.0,5000.0,10,5,29
1192411927,Libya : The Lost Days,Photobooks,Photography,GBP,8/8/14,8750.0,7/9/14 23:20,0.0,failed,0,GB,0.0,0.0,14703.66,7,4,29
1192417671,Persian Fire and Steel: Historical Firearms of Iran 2,Nonfiction,Publishing,EUR,7/14/17,15000.0,6/14/17 23:10,9885.0,failed,59,DE,872.78,11283.73,17122.51,6,4,29
1192428291,Toucan Play that Game - Season 2,Tabletop Games,Games,GBP,4/6/17,1500.0,2/28/17 9:58,2513.0,successful,144,GB,335.56,3121.7,1863.33,2,3,37
1192435702,Lazy Sunday Stickers,Public Art,Art,USD,2/11/15,10000.0,1/12/15 21:39,0.0,failed,0,US,0.0,0.0,10000.0,1,2,29
1192445293,Maine Teens Teach Multi-Dimensional Art in Guatemala,Mixed Media,Art,USD,3/5/13,2000.0,2/13/13 22:42,2184.0,successful,51,US,2184.0,2184.0,2000.0,2,4,19
1192447354,JAMES TOMLINSON DANCE MASTERCLASSES & DANCE SCHOOLS,Dance,Dance,GBP,12/30/17,9850.0,11/30/17 1:37,0.0,failed,0,GB,0.0,0.0,13348.33,11,5,30
1192451078,MISMANAGED - A Comedy Series,Comedy,Film & Video,USD,11/25/16,9000.0,10/25/16 17:00,2812.0,failed,33,US,261.0,2812.0,9000.0,10,3,30
1192454668,Stark Shakespeare Duo's,Webseries,Film & Video,GBP,9/16/17,2000.0,7/18/17 14:30,21.0,canceled,1,GB,0.0,28.49,2713.63,7,3,59
1192454844,"Making a difference with my anticipated Cd ""Luv & Respect""",Hip-Hop,Music,USD,12/3/11,17500.0,11/1/11 21:14,470.0,failed,5,US,470.0,470.0,17500.0,11,3,31
1192455296,Socrates Sculpture Park Site-Specific Dance/Music Showing!,Performance Art,Art,USD,8/1/11,1500.0,7/2/11 16:30,65.0,failed,3,US,65.0,65.0,1500.0,7,7,29
1192457365,Wasatch Duo: The most practical minimalist wallet,Design,Design,USD,1/12/17,4000.0,12/13/16 8:07,4134.0,successful,109,US,1495.0,4134.0,4000.0,12,3,30
1192458095,Vietnam Redux - The Story of Storytelling,Narrative Film,Film & Video,USD,10/9/10,3500.0,9/10/10 3:40,3525.0,successful,30,US,3525.0,3525.0,3500.0,9,6,29
119245924,Balance of the Planet,Video Games,Games,USD,8/29/12,150000.0,7/30/12 16:16,13594.0,failed,264,US,13594.0,13594.0,150000.0,7,2,29
1192461154,"Backseat Bingo's 7"" single / EP Release!",Rock,Music,USD,1/1/12,1500.0,11/11/11 2:29,1542.0,successful,39,US,1542.0,1542.0,1500.0,11,6,51
1192467196,The Essential Case | An 11Collection Leather Design,Design,Design,USD,9/21/16,2500.0,8/23/16 16:21,2525.0,successful,13,US,3113.0,2525.0,2500.0,8,3,28
1192469894,VOTA House Party for Ashley Lederer,Music,Music,USD,6/4/11,1000.0,5/5/11 5:36,0.0,failed,0,US,0.0,0.0,1000.0,5,5,30
1192484978,The Aliens are HERE!!!! The Peregrin Chronicles: Issue 2,Comic Books,Comics,USD,9/16/15,750.0,8/17/15 16:31,172.0,failed,12,US,172.0,172.0,750.0,8,2,29
1192486823,Railway Documentary DVD: All Change Ambergate - Buxton,Documentary,Film & Video,GBP,7/1/15,25000.0,5/22/15 20:01,28.0,failed,1,GB,43.55,43.75,39059.45,5,6,39
1192493082,Dock-to-table blue claw crabs,Farms,Food,USD,12/12/17,6000.0,11/12/17 20:14,231.0,failed,5,US,50.0,231.0,6000.0,11,1,29
1192505069,Parmaschnel,Food,Food,AUD,12/21/15,5000.0,11/21/15 10:14,0.0,failed,0,AU,0.0,0.0,3631.08,11,7,30
119250754,Stuck On An Eyeland,Animation,Film & Video,USD,4/6/13,5000.0,3/7/13 8:16,150.0,failed,5,US,150.0,150.0,5000.0,3,5,30
1192510918,Smash The Dash - Shirts To Encourage The World,Apparel,Fashion,USD,5/4/17,5000.0,4/4/17 19:47,100.0,failed,1,US,120.0,100.0,5000.0,4,3,29
1192515033,Webinar: So You Want to Be a Sports Agent,Webseries,Film & Video,USD,6/16/16,200.0,6/6/16 17:13,0.0,failed,0,US,0.0,0.0,200.0,6,2,9
1192525663,CEO Girl,Web,Technology,USD,12/19/16,5000.0,11/19/16 21:22,50.0,failed,1,US,0.0,50.0,5000.0,11,7,29
1192527584,KOMPLETLY KRAP KHARAKTERS,Art,Art,GBP,7/19/15,1000.0,5/20/15 23:15,3.0,failed,1,GB,4.69,4.64,1547.46,5,4,59
1192538948,"18"" x 24"" Cardstock Metabolism Diagram",Illustration,Art,USD,5/31/12,400.0,5/21/12 21:57,76.0,failed,6,US,76.0,76.0,400.0,5,2,9
1192550682,Buffalo Boys,Narrative Film,Film & Video,USD,4/26/12,1250.0,3/27/12 20:05,5702.0,successful,63,US,5702.0,5702.0,1250.0,3,3,29
1192552010,Sonoma Cider Taproom,Drinks,Food,USD,9/13/16,15000.0,7/15/16 22:50,6748.0,failed,71,US,1007.0,6748.0,15000.0,7,6,59
1192555024,"Dice Hospital - a 1-4 player game. Roll, Treat, Discharge!",Tabletop Games,Games,GBP,11/2/17,12750.0,9/27/17 13:00,157688.65,successful,2525,GB,31465.88,206715.32,16714.08,9,4,35
1192559680,Impetuous Dark One: Book One,Fiction,Publishing,USD,4/8/12,6000.0,3/9/12 17:50,0.0,failed,0,US,0.0,0.0,6000.0,3,6,29
1192564712,The BLB's 2nd album: The War On Sobriety,Pop,Music,USD,8/9/11,8000.0,6/22/11 10:10,0.0,failed,0,US,0.0,0.0,8000.0,6,4,48
1192584360,Khachkar Masterpiece,Sculpture,Art,USD,3/8/16,45000.0,1/8/16 22:36,366.0,failed,6,US,366.0,366.0,45000.0,1,6,59
1192590341,...And In 3 Days...,Shorts,Film & Video,USD,5/7/13,4000.0,4/22/13 19:08,4331.0,successful,76,US,4331.0,4331.0,4000.0,4,2,14
1192593501,Flying a Jet Fighter,Action,Film & Video,CAD,9/7/14,23000.0,7/9/14 0:45,0.0,failed,0,CA,0.0,0.0,20797.54,7,4,60
119259704,The Hybrid 3D Lunatic And Other Maze Puzzles,Puzzles,Games,USD,8/8/14,300.0,7/18/14 3:07,810.0,successful,6,US,810.0,810.0,300.0,7,6,21
1192607377,DC Sills CD Project:  Let My Angels Catch Up With Me,Country & Folk,Music,USD,1/9/14,1500.0,12/10/13 18:20,1605.0,successful,32,US,1605.0,1605.0,1500.0,12,3,29
1192607812,Rickardo Antonio rope inspired sterling silver jewellery,Fashion,Fashion,GBP,2/23/13,4000.0,1/24/13 23:00,163.0,failed,5,GB,258.11,245.06,6013.68,1,5,29
1192613210,Smart Home Irrigation Controlller--Internet of Things System,Technology,Technology,USD,6/1/15,65000.0,5/4/15 6:34,1718.0,canceled,16,US,1718.0,1718.0,65000.0,5,2,28
1192620680,The Push Chronicles & Three Seconds to Legend: Take 2!,Fiction,Publishing,USD,10/3/14,500.0,9/18/14 21:14,735.0,successful,6,US,735.0,735.0,500.0,9,5,14
1192620744,Men of Bronze a fashion multibrand-to build new bussinesses,Fashion,Fashion,USD,4/25/14,50000.0,3/26/14 6:45,0.0,failed,0,US,0.0,0.0,50000.0,3,4,30
1192623770,"Vida Tortilla - New Hampshire made, New Hamshire grown",Food,Food,USD,1/22/18,11500.0,12/4/17 17:04,5405.0,live,65,US,1550.0,5405.0,11500.0,12,2,48
1192623786,Overexposed: Slightly Awkward in Edinburgh,Performance Art,Art,USD,8/2/12,4000.0,7/2/12 18:06,4298.0,successful,79,US,4298.0,4298.0,4000.0,7,2,30
1192628415,Cactus Gold,Shorts,Film & Video,USD,10/2/13,1450.0,9/6/13 20:12,1638.0,successful,23,US,1638.0,1638.0,1450.0,9,6,25
1192630384,Up South & Down to Shred (Canceled),Documentary,Film & Video,USD,6/24/15,15000.0,4/25/15 21:24,0.0,canceled,0,US,0.0,0.0,15000.0,4,7,59
1192639501,Bottle Tag Clip,Product Design,Design,USD,8/6/14,6000.0,7/7/14 19:29,332.0,failed,11,US,332.0,332.0,6000.0,7,2,29
1192654958,Rob Swigart's Portal (1986) Reborn (Canceled),Video Games,Games,USD,5/27/12,900000.0,4/24/12 0:12,14849.01,canceled,319,US,14849.01,14849.01,900000.0,4,3,33
119265714,ayudARTE,R&B,Music,MXN,11/25/17,12000.0,10/31/17 2:05,960.0,failed,2,MX,0.0,51.41,642.6,10,3,25
1192673283,Katies wish,Art,Art,USD,3/19/15,2579.0,2/17/15 19:12,0.0,failed,0,US,0.0,0.0,2579.0,2,3,29
1192686172,Help me bring Confessions of a Homo Thug Porn Star back,Theater,Theater,USD,10/25/10,3000.0,9/25/10 18:59,530.0,failed,8,US,530.0,530.0,3000.0,9,7,29
1192694216,"A smart dispenser for rice, coffee and other dry goods",Product Design,Design,USD,7/26/14,5000.0,7/7/14 12:01,7844.0,successful,138,US,7844.0,7844.0,5000.0,7,2,18
1192707273,Smart Glove,Hardware,Technology,USD,11/5/11,5000.0,10/6/11 3:39,21.0,failed,3,US,21.0,21.0,5000.0,10,5,30
1192710471,My Mood Tracker - Mental Health Tracking & Management,Apps,Technology,USD,11/30/14,3000.0,10/31/14 21:40,230.0,failed,6,US,230.0,230.0,3000.0,10,6,29
1192712818,The Image Christmas,Family,Film & Video,USD,12/25/15,1000.0,12/22/15 4:39,0.0,failed,0,US,0.0,0.0,1000.0,12,3,3
119271645,"kika:Turning your iPhone to a styled, professional camera",Camera Equipment,Technology,USD,12/6/16,30000.0,10/27/16 19:08,5921.0,failed,92,US,1662.0,5921.0,30000.0,10,5,39
1192722143,BOix,Product Design,Design,EUR,1/11/16,2000.0,12/18/15 11:07,2000.0,successful,42,ES,2168.45,2182.81,2182.81,12,6,24
1192729100,THE DARK SIDE OF THE SUN,Documentary,Film & Video,USD,6/6/10,30000.0,3/8/10 19:51,3155.0,failed,47,US,3155.0,3155.0,30000.0,3,2,89
1192734961,I Pray Hardest When I'm Being Shot At (Canceled),Nonfiction,Publishing,USD,10/8/10,5000.0,9/8/10 6:52,0.0,canceled,0,US,0.0,0.0,5000.0,9,4,30
1192745298,ELLIOTS i BROMMA,Cookbooks,Food,SEK,7/14/16,50000.0,5/15/16 19:01,55900.0,successful,122,SE,6751.25,6578.72,5884.36,5,1,59
1192747934,Help the Candyman make his comeback!!,Food,Food,USD,2/4/16,10000.0,1/5/16 17:35,13650.0,successful,232,US,13650.0,13650.0,10000.0,1,3,29
1192756358,What if you had to turn your life into a book? (Canceled),Fiction,Publishing,USD,3/9/11,10000.0,12/9/10 1:55,11.01,canceled,2,US,11.01,11.01,10000.0,12,5,90
1192760210,Southern Peach Co.,Apparel,Fashion,USD,9/9/15,6000.0,8/10/15 18:37,0.0,failed,0,US,0.0,0.0,6000.0,8,2,29
1192766429,publishing and traslation nothing is true of what is false,Translations,Publishing,EUR,12/22/17,25000.0,10/23/17 21:16,0.0,failed,0,IT,0.0,0.0,29632.44,10,2,59
1192769252,Day of the Dead Frida the Riveter Vinyl Stickers,Illustration,Art,USD,1/25/16,250.0,1/11/16 22:15,2030.0,successful,123,US,2030.0,2030.0,250.0,1,2,13
119276954,Horsedrawn Farm Delivery,Food,Food,USD,8/23/12,10000.0,8/2/12 18:54,10577.0,successful,131,US,10577.0,10577.0,10000.0,8,5,20
1192773960,portraits,Art,Art,USD,1/28/15,3000.0,12/29/14 18:38,80.0,failed,4,US,80.0,80.0,3000.0,12,2,29
1192784460,MØRIO,Apparel,Fashion,USD,5/3/15,5000.0,4/3/15 21:09,1.0,failed,1,US,1.0,1.0,5000.0,4,6,29
